proposal_uid,image_id,fold,relative_path,category_id,x0,y0,x1,y1,detector_score,source_prediction_index
y5-f0-i9-p000171,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,686.83,524.28,757.53,649.75,0.73584,171
y5-f0-i9-p000172,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,118.14,403.13,308.71,537.22,0.689453,172
y5-f0-i9-p000173,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,0.09,386.31,55.83,603.61,0.424316,173
y5-f0-i9-p000174,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,0.11,382.86,57.99,666.56,0.242188,174
y5-f0-i9-p000175,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,119.21,401.4,308.27,535.49,0.160767,175
y5-f0-i9-p000176,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,424.25,62.46,579.47,141.09,0.136597,176
y5-f0-i9-p000177,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,0.46,380.28,64.94,673.03,0.075012,177
y5-f0-i9-p000178,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,122.23,402.48,310.43,532.9,0.032715,178
y5-f0-i9-p000179,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,2,0.11,382.86,57.99,666.56,0.002083,179
y5-f0-i9-p000180,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,0.0,386.74,55.51,580.33,0.00145,180
y5-f0-i9-p000181,9,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop8.jpg,3,0.0,385.23,130.21,729.94,0.001017,181
y5-f0-i10-p000182,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,303.87,586.6,372.07,785.59,0.764648,182
y5-f0-i10-p000183,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,244.52,239.13,407.9,315.1,0.624512,183
y5-f0-i10-p000184,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,344.88,556.82,433.58,800.69,0.135254,184
y5-f0-i10-p000185,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,48.45,427.76,340.13,509.77,0.116333,185
y5-f0-i10-p000186,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,52.93,434.66,235.24,501.57,0.104492,186
y5-f0-i10-p000187,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,347.69,559.84,418.48,802.85,0.077515,187
y5-f0-i10-p000188,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,406.82,537.82,460.13,678.97,0.057922,188
y5-f0-i10-p000189,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,288.77,579.26,380.28,789.04,0.010529,189
y5-f0-i10-p000190,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.16,89.67,10.17,162.84,0.006958,190
y5-f0-i10-p000191,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,288.55,599.55,348.55,783.43,0.006931,191
y5-f0-i10-p000192,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,0.05,15.43,12.54,156.69,0.005619,192
y5-f0-i10-p000193,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,48.45,427.76,340.13,509.77,0.004944,193
y5-f0-i10-p000194,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.48,87.35,17.02,160.25,0.004772,194
y5-f0-i10-p000195,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.05,15.43,12.54,156.69,0.00428,195
y5-f0-i10-p000196,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.14,129.06,8.67,184.31,0.00396,196
y5-f0-i10-p000197,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,0.08,51.1,9.85,158.84,0.003593,197
y5-f0-i10-p000198,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.14,96.96,9.53,162.94,0.002846,198
y5-f0-i10-p000199,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,1,48.45,427.76,340.13,509.77,0.002632,199
y5-f0-i10-p000200,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,19.67,18.79,64.96,42.22,0.00255,200
y5-f0-i10-p000201,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.08,124.64,8.43,169.63,0.002541,201
y5-f0-i10-p000202,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,205.68,0.0,336.25,25.01,0.002541,202
y5-f0-i10-p000203,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.11,127.44,8.92,208.05,0.002388,203
y5-f0-i10-p000204,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.08,51.1,9.85,158.84,0.002359,204
y5-f0-i10-p000205,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,204.92,0.13,332.58,30.43,0.002342,205
y5-f0-i10-p000206,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,244.52,239.13,407.9,315.1,0.002243,206
y5-f0-i10-p000207,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,0.08,75.43,8.73,167.37,0.001861,207
y5-f0-i10-p000208,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,286.39,559.41,411.79,793.79,0.001803,208
y5-f0-i10-p000209,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,1.79,2.62,27.89,106.72,0.001796,209
y5-f0-i10-p000210,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,15.69,6.08,57.95,61.24,0.001694,210
y5-f0-i10-p000211,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,52.93,434.66,235.24,501.57,0.001675,211
y5-f0-i10-p000212,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.04,107.05,8.69,164.02,0.001597,212
y5-f0-i10-p000213,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,202.33,0.0,336.46,23.75,0.001579,213
y5-f0-i10-p000214,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,15.78,13.33,62.16,46.62,0.001561,214
y5-f0-i10-p000215,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,1.73,0.0,31.94,86.33,0.001438,215
y5-f0-i10-p000216,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,189.71,0.11,381.35,30.65,0.001432,216
y5-f0-i10-p000217,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,165.32,0.03,347.04,31.73,0.001372,217
y5-f0-i10-p000218,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,16.16,6.64,61.4,39.66,0.001367,218
y5-f0-i10-p000219,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,16.16,6.64,61.4,39.66,0.001294,219
y5-f0-i10-p000220,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,13.06,1.05,65.34,43.38,0.001129,220
y5-f0-i10-p000221,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,15.78,13.33,62.16,46.62,0.001124,221
y5-f0-i10-p000222,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,0.0,3.78,14.23,157.01,0.00109,222
y5-f0-i10-p000223,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.0,122.91,14.85,182.8,0.001078,223
y5-f0-i10-p000224,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.08,75.43,8.73,167.37,0.001044,224
y5-f0-i10-p000225,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,15.75,4.25,56.28,49.37,0.001044,225
y5-f0-i10-p000226,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,3,0.53,93.5,14.68,159.06,0.00104,226
y5-f0-i10-p000227,10,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_5_crop9.jpg,2,0.05,92.96,8.75,207.3,0.001,227
y5-f0-i11-p000228,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,671.36,431.28,770.82,715.09,0.871582,228
y5-f0-i11-p000229,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,344.68,372.55,453.15,706.94,0.868652,229
y5-f0-i11-p000230,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,378.98,206.1,624.2,294.52,0.796875,230
y5-f0-i11-p000231,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,633.63,259.16,698.8,416.06,0.692871,231
y5-f0-i11-p000232,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,14.52,323.25,121.11,494.73,0.679199,232
y5-f0-i11-p000233,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.01,91.96,38.56,286.16,0.269043,233
y5-f0-i11-p000234,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.19,30.44,46.14,289.81,0.253174,234
y5-f0-i11-p000235,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.08,9.97,71.81,293.67,0.032837,235
y5-f0-i11-p000236,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.13,0.0,49.19,292.81,0.00634,236
y5-f0-i11-p000237,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.96,617.34,72.4,651.21,0.006241,237
y5-f0-i11-p000238,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.32,1.07,82.26,309.1,0.006191,238
y5-f0-i11-p000239,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,526.03,103.21,655.93,0.004005,239
y5-f0-i11-p000240,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,582.62,801.26,753.25,864.28,0.002058,240
y5-f0-i11-p000241,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,46.73,117.47,305.46,0.00205,241
y5-f0-i11-p000242,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.16,199.14,63.88,505.02,0.001883,242
y5-f0-i11-p000243,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.05,126.47,33.41,281.02,0.001839,243
y5-f0-i11-p000244,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,102.89,37.51,284.45,0.001831,244
y5-f0-i11-p000245,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,519.6,105.89,657.64,0.001741,245
y5-f0-i11-p000246,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,3.08,289.17,125.18,496.45,0.001714,246
y5-f0-i11-p000247,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.13,0.0,76.36,301.38,0.001661,247
y5-f0-i11-p000248,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.07,82.37,39.12,288.74,0.00149,248
y5-f0-i11-p000249,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,15.97,120.57,299.67,0.001438,249
y5-f0-i11-p000250,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,1.53,227.65,121.33,499.88,0.00132,250
y5-f0-i11-p000251,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.43,189.49,110.71,504.59,0.001197,251
y5-f0-i11-p000252,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,628.06,37.46,673.5,0.001095,252
y5-f0-i11-p000253,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.48,530.74,95.76,625.92,0.001086,253
y5-f0-i11-p000254,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,3.32,316.39,123.47,496.45,0.001057,254
y5-f0-i11-p000255,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,559.47,102.57,678.65,0.001057,255
y5-f0-i11-p000256,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.0,120.04,36.07,283.38,0.001044,256
y5-f0-i11-p000257,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,0.27,216.07,77.38,504.16,0.001017,257
y5-f0-i11-p000258,11,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop1.jpg,3,378.55,208.89,610.91,298.81,0.001008,258
y5-f0-i12-p000259,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,233.92,400.21,434.46,630.45,0.876465,259
y5-f0-i12-p000260,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,583.18,0.11,684.21,158.15,0.762207,260
y5-f0-i12-p000261,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,259.72,0.27,369.42,148.94,0.618652,261
y5-f0-i12-p000262,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,354.25,633.48,520.31,817.76,0.507812,262
y5-f0-i12-p000263,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,31.92,322.81,165.2,493.43,0.096008,263
y5-f0-i12-p000264,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,253.0,0.05,370.72,151.54,0.008186,264
y5-f0-i12-p000265,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,553.7,0.27,691.15,159.78,0.002481,265
y5-f0-i12-p000266,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,557.17,0.6,688.11,164.22,0.001861,266
y5-f0-i12-p000267,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,326.5,415.38,399.77,510.34,0.001169,267
y5-f0-i12-p000268,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,310.02,0.0,410.4,45.28,0.00106,268
y5-f0-i12-p000269,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,422.97,715.43,545.46,863.29,0.00106,269
y5-f0-i12-p000270,12,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop2.jpg,3,867.19,707.19,888.0,773.1,0.001017,270
y5-f0-i13-p000271,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,407.23,472.8,517.21,735.52,0.891113,271
y5-f0-i13-p000272,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,64.09,346.79,244.62,423.47,0.596191,272
y5-f0-i13-p000273,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,28.68,341.03,244.62,425.11,0.075317,273
y5-f0-i13-p000274,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,291.29,37.52,366.73,0.018982,274
y5-f0-i13-p000275,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.06,312.46,37.26,368.58,0.018539,275
y5-f0-i13-p000276,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,241.95,399.62,342.88,440.32,0.01297,276
y5-f0-i13-p000277,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,351.52,392.22,508.16,449.78,0.011505,277
y5-f0-i13-p000278,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.04,298.07,26.98,357.48,0.009933,278
y5-f0-i13-p000279,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,302.18,391.81,508.16,463.35,0.008476,279
y5-f0-i13-p000280,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,329.32,389.34,511.45,462.11,0.007233,280
y5-f0-i13-p000281,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,122.72,700.16,394.07,780.74,0.005707,281
y5-f0-i13-p000282,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.18,287.79,23.07,350.7,0.005512,282
y5-f0-i13-p000283,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,256.34,37.95,362.0,0.005512,283
y5-f0-i13-p000284,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,264.36,392.22,505.69,463.35,0.00518,284
y5-f0-i13-p000285,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.13,313.69,31.55,363.03,0.004848,285
y5-f0-i13-p000286,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,347.61,395.72,503.23,466.64,0.00428,286
y5-f0-i13-p000287,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.11,332.4,32.89,370.43,0.00407,287
y5-f0-i13-p000288,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.13,264.15,42.91,379.89,0.003736,288
y5-f0-i13-p000289,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.21,207.31,41.91,376.39,0.003511,289
y5-f0-i13-p000290,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,2,64.09,346.79,244.62,423.47,0.003483,290
y5-f0-i13-p000291,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.1,322.53,37.46,371.05,0.003456,291
y5-f0-i13-p000292,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,265.18,67.99,381.53,0.003456,292
y5-f0-i13-p000293,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.17,324.59,33.1,366.11,0.002811,293
y5-f0-i13-p000294,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.01,282.45,33.46,368.37,0.002493,294
y5-f0-i13-p000295,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,305.68,76.73,397.77,0.002453,295
y5-f0-i13-p000296,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.06,272.58,22.48,348.23,0.002388,296
y5-f0-i13-p000297,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,235.17,393.04,504.87,460.47,0.002369,297
y5-f0-i13-p000298,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,424.29,390.58,508.57,437.03,0.002192,298
y5-f0-i13-p000299,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,353.57,384.61,514.74,461.7,0.00202,299
y5-f0-i13-p000300,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,259.22,204.54,415.66,0.001987,300
y5-f0-i13-p000301,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,249.15,30.76,364.26,0.001949,301
y5-f0-i13-p000302,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,323.97,381.53,514.33,456.36,0.001904,302
y5-f0-i13-p000303,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.19,308.97,12.62,365.09,0.001883,303
y5-f0-i13-p000304,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.04,284.3,10.66,357.89,0.001875,304
y5-f0-i13-p000305,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,312.05,194.36,421.0,0.001867,305
y5-f0-i13-p000306,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,319.04,29.76,372.08,0.00181,306
y5-f0-i13-p000307,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,3.19,330.14,141.43,416.07,0.001789,307
y5-f0-i13-p000308,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.14,335.9,31.86,394.69,0.00172,308
y5-f0-i13-p000309,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,259.01,23.41,353.16,0.001714,309
y5-f0-i13-p000310,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,408.46,403.32,511.04,448.13,0.001707,310
y5-f0-i13-p000311,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,305.68,33.43,369.2,0.001661,311
y5-f0-i13-p000312,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.2,318.83,16.57,370.43,0.001655,312
y5-f0-i13-p000313,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,381.12,409.9,483.9,462.11,0.001655,313
y5-f0-i13-p000314,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,320.27,25.04,389.55,0.001579,314
y5-f0-i13-p000315,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,2,0.06,312.46,37.26,368.58,0.001543,315
y5-f0-i13-p000316,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.17,328.7,29.83,428.81,0.001536,316
y5-f0-i13-p000317,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,354.81,379.27,515.97,453.07,0.001525,317
y5-f0-i13-p000318,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,195.7,70.87,376.8,0.001455,318
y5-f0-i13-p000319,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.06,295.6,10.7,360.77,0.001427,319
y5-f0-i13-p000320,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.05,273.4,10.63,357.07,0.001346,320
y5-f0-i13-p000321,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,242.77,400.85,297.66,432.51,0.001202,321
y5-f0-i13-p000322,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,2,0.11,332.4,32.89,370.43,0.001188,322
y5-f0-i13-p000323,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,311.84,37.1,350.9,0.001179,323
y5-f0-i13-p000324,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,228.59,385.64,513.92,457.59,0.001179,324
y5-f0-i13-p000325,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.0,247.91,24.49,358.1,0.001165,325
y5-f0-i13-p000326,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,254.08,384.41,511.86,460.88,0.001124,326
y5-f0-i13-p000327,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,2,122.72,700.16,394.07,780.74,0.001103,327
y5-f0-i13-p000328,13,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop3.jpg,3,0.1,296.02,44.86,393.45,0.00106,328
y5-f0-i14-p000329,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,80.09,331.53,365.88,583.76,0.881836,329
y5-f0-i14-p000330,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,1.62,788.3,102.76,804.0,0.004486,330
y5-f0-i14-p000331,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.69,787.51,84.11,804.0,0.003099,331
y5-f0-i14-p000332,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.0,785.55,41.56,804.0,0.002878,332
y5-f0-i14-p000333,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,101.68,334.08,368.24,585.33,0.002867,333
y5-f0-i14-p000334,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.39,787.9,122.98,804.0,0.002405,334
y5-f0-i14-p000335,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.0,767.88,38.55,804.0,0.001444,335
y5-f0-i14-p000336,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.25,769.85,73.51,804.0,0.001315,336
y5-f0-i14-p000337,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.18,782.41,35.53,804.0,0.001294,337
y5-f0-i14-p000338,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.1,787.12,142.11,804.0,0.001095,338
y5-f0-i14-p000339,14,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD3_6_crop4.jpg,3,0.0,763.96,169.2,804.0,0.001048,339
y5-f0-i15-p000340,15,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD4_5_crop1.jpg,2,623.09,396.42,761.68,558.38,0.728027,340
y5-f0-i15-p000341,15,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD4_5_crop1.jpg,2,146.88,512.85,220.48,817.2,0.503906,341
y5-f0-i15-p000342,15,0,images/train/01-PAN-20240420-113-325-L00000010882-CCD4_5_crop1.jpg,2,189.62,343.7,404.21,393.62,0.390381,342
