gt_uid,annotation_uid,image_id,fold,source_group,coarse,class_name,category_id,gt_bbox_xyxy,gt_short_edge,size_bin,m3_proposal_uid,m3_score,m3_bbox_xyxy,iou
ann_5f457c8d5ac0,ann_5f457c8d5ac0,31,1,scene_L00000011028,ship,ship,3,"[257.0, 557.0, 308.0, 697.0]",51.0,small,m3-f1-i31-p001809,0.1204,"[261.08, 555.49, 315.1, 694.26]",0.7857
ann_9760de487319,ann_9760de487319,1288,0,scene_L1A0003910727,ship,ship,2,"[413.0, 558.0, 557.0, 788.0]",144.0,medium,m3-f0-i1288-p126004,0.1163,"[395.43, 561.03, 565.75, 788.53]",0.8341
ann_a0c7baa9464f,ann_a0c7baa9464f,456,0,scene_L00000101102,ship,ship,3,"[-0.0, 586.0, 119.0, 783.0]",119.0,medium,m3-f0-i456-p049840,0.1101,"[0.0, 547.97, 153.62, 822.0]",0.5569
ann_1956b8b6fa5b,ann_1956b8b6fa5b,770,0,scene_L00000000286,ship,ship,2,"[624.0, 684.0, 746.0, 866.0]",122.0,medium,m3-f0-i770-p079201,0.108,"[636.5, 690.99, 749.61, 865.95]",0.839
ann_72161a32d554,ann_72161a32d554,799,0,scene_L00000000286,ship,ship,2,"[224.0, 649.0, 454.0, 798.0]",149.0,medium,m3-f0-i799-p087902,0.1076,"[232.91, 650.3, 458.67, 810.77]",0.8629
ann_71f0a287da51,ann_71f0a287da51,426,2,scene_L00000101101,ship,ship,3,"[0.0, 277.0, 22.0, 410.0]",22.0,tiny,m3-f2-i426-p048917,0.0953,"[0.0, 274.44, 23.65, 453.36]",0.6916
ann_e6dd0e80421d,ann_e6dd0e80421d,4395,2,scene_L1A0001690055,ship,ship,2,"[14.0, 394.0, 232.0, 495.0]",101.0,medium,m3-f2-i4395-p398779,0.0887,"[0.0, 398.0, 220.88, 480.16]",0.7336
ann_183b458f973d,ann_183b458f973d,31,1,scene_L00000011028,ship,ship,3,"[396.0, 522.0, 474.0, 629.0]",78.0,small,m3-f1-i31-p001814,0.088,"[393.18, 522.01, 454.86, 641.71]",0.6677
ann_51c78ee402e9,ann_51c78ee402e9,1246,0,scene_L1A0001053752,ship,ship,3,"[309.0, 370.0, 443.0, 481.0]",111.0,medium,m3-f0-i1246-p117051,0.088,"[290.29, 353.05, 478.04, 508.93]",0.5082
ann_dc707c6bed76,ann_dc707c6bed76,4393,2,scene_L1A0001690055,ship,ship,2,"[621.0, 266.0, 800.0, 338.0]",72.0,small,m3-f2-i4393-p398179,0.0859,"[629.15, 262.08, 798.97, 354.71]",0.746
ann_c0e508a242ee,ann_c0e508a242ee,717,1,scene_L00000000227,ship,ship,2,"[502.0, 192.0, 573.0, 330.0]",71.0,small,m3-f1-i717-p059121,0.0828,"[502.51, 199.04, 573.29, 327.1]",0.9177
ann_72fcf7daf2c2,ann_72fcf7daf2c2,441,2,scene_L00000101101,ship,ship,2,"[523.0, 802.0, 786.0, 820.0]",18.0,tiny,m3-f2-i441-p053416,0.082,"[471.36, 801.43, 787.47, 820.0]",0.8063
ann_c8111e617f65,ann_c8111e617f65,1280,2,scene_L1A0003513249,ship,ship,3,"[680.0, 463.0, 749.0, 601.0]",69.0,small,m3-f2-i1280-p126608,0.0812,"[685.84, 472.08, 743.16, 600.07]",0.7704
ann_8bd8b950f5fe,ann_8bd8b950f5fe,1143,2,scene_L1A0003117760,ship,ship,2,"[671.0, 0.0, 819.0, 69.0]",69.0,small,m3-f2-i1143-p109227,0.0779,"[657.76, 0.35, 888.42, 65.81]",0.6201
ann_2cb24a99e6b5,ann_2cb24a99e6b5,10,0,scene_L00000010882,ship,ship,3,"[-0.0, 829.0, 138.0, 884.0]",55.0,small,m3-f0-i10-p002421,0.0739,"[0.49, 795.54, 126.52, 884.0]",0.5871
ann_5fc2acf11298,ann_5fc2acf11298,39,1,scene_L00000010574,ship,ship,1,"[624.0, 297.0, 760.0, 582.0]",136.0,medium,m3-f1-i39-p003025,0.0718,"[631.3, 298.23, 765.16, 587.96]",0.8903
ann_8a53ddf98eda,ann_8a53ddf98eda,1154,2,scene_L1A0003826486,ship,ship,2,"[806.0, -0.0, 841.0, 97.0]",35.0,small,m3-f2-i1154-p111908,0.0692,"[808.21, 1.46, 840.94, 63.11]",0.5942
ann_4fcd1522fd61,ann_4fcd1522fd61,4398,2,scene_L1A0001690055,ship,ship,2,"[563.0, 773.0, 623.0, 866.0]",60.0,small,m3-f2-i4398-p399662,0.0666,"[557.37, 770.66, 621.54, 870.12]",0.8352
ann_ce61644a224c,ann_ce61644a224c,775,0,scene_L00000000286,ship,ship,2,"[684.0, 187.0, 876.0, 280.0]",93.0,small,m3-f0-i775-p080749,0.0632,"[678.39, 187.35, 875.59, 283.05]",0.9354
ann_d7ce736b02ab,ann_d7ce736b02ab,1161,0,scene_L1A0004327310,ship,ship,3,"[115.0, 107.0, 264.0, 155.0]",48.0,small,m3-f0-i1161-p113171,0.0609,"[110.78, 104.45, 266.07, 160.69]",0.8189
ann_cae7b15b62aa,ann_cae7b15b62aa,4392,2,scene_L1A0001690055,ship,ship,2,"[257.0, 569.0, 440.0, 652.0]",83.0,small,m3-f2-i4392-p397851,0.0608,"[240.88, 562.89, 459.3, 647.89]",0.7473
ann_c7fe7a6a5b21,ann_c7fe7a6a5b21,4,0,scene_L00000010882,ship,ship,3,"[257.0, 509.0, 362.0, 609.0]",100.0,medium,m3-f0-i4-p000631,0.0582,"[253.14, 501.11, 373.63, 608.88]",0.8069
ann_dd2e40587101,ann_dd2e40587101,31,1,scene_L00000011028,ship,ship,3,"[218.0, 563.0, 281.0, 659.0]",63.0,small,m3-f1-i31-p001829,0.058,"[211.15, 564.82, 285.1, 670.32]",0.7495
ann_7f5452740c01,ann_7f5452740c01,1222,2,scene_L1A0003133739,ship,ship,3,"[0.0, 0.0, 56.0, 73.0]",56.0,small,m3-f2-i1222-p118909,0.0578,"[0.05, 0.96, 60.14, 73.87]",0.9081
ann_7d65780c19dc,ann_7d65780c19dc,572,2,scene_L00000100047,ship,ship,3,"[377.0, 849.0, 486.0, 884.0]",35.0,small,m3-f2-i572-p065402,0.057,"[374.56, 854.62, 531.89, 884.0]",0.6117
ann_872e3c14251a,ann_872e3c14251a,206,0,scene_L00000012443,ship,ship,3,"[199.0, 192.0, 255.0, 332.0]",56.0,small,m3-f0-i206-p038716,0.0565,"[203.18, 199.37, 260.16, 333.94]",0.796
ann_d3a71c22375d,ann_d3a71c22375d,4388,0,scene_L1A0000600031,ship,ship,1,"[65.0, 436.0, 313.0, 688.0]",248.0,medium,m3-f0-i4388-p441355,0.0563,"[81.5, 438.15, 316.77, 657.47]",0.8018
ann_7892a8a91efb,ann_7892a8a91efb,393,2,scene_L00000100998,ship,ship,3,"[775.0, 0.0, 820.0, 67.0]",45.0,small,m3-f2-i393-p039320,0.0555,"[780.25, 0.18, 819.71, 86.91]",0.6939
ann_a34767c31bc0,ann_a34767c31bc0,4364,1,scene_L1A0003325477,ship,ship,1,"[218.0, 660.0, 512.0, 789.0]",129.0,medium,m3-f1-i4364-p475834,0.0551,"[214.25, 607.57, 507.71, 801.38]",0.6508
ann_0ae9a2a282d9,ann_0ae9a2a282d9,1213,2,scene_L1A0003133739,ship,ship,2,"[300.0, 340.0, 451.0, 484.0]",144.0,medium,m3-f2-i1213-p116164,0.0538,"[256.54, 292.64, 458.31, 466.18]",0.5053
ann_e160fccddc9c,ann_e160fccddc9c,739,1,scene_L00000000284,ship,ship,2,"[6.0, 551.0, 65.0, 636.0]",59.0,small,m3-f1-i739-p065737,0.0534,"[0.39, 551.07, 76.38, 643.16]",0.7157
ann_5675a2d125ae,ann_5675a2d125ae,556,2,scene_L00000100047,ship,ship,3,"[-0.0, 562.0, 14.0, 822.0]",14.0,tiny,m3-f2-i556-p060637,0.0511,"[0.0, 555.68, 20.01, 798.22]",0.6378
ann_311b4ad3f0e7,ann_311b4ad3f0e7,4412,0,scene_L1A0000704021,ship,ship,2,"[379.0, 129.0, 575.0, 295.0]",166.0,medium,m3-f0-i4412-p444615,0.0487,"[362.81, 106.59, 569.9, 290.95]",0.7768
ann_3df8815d0df9,ann_3df8815d0df9,819,0,scene_L00000000456,ship,ship,3,"[759.0, 754.0, 831.0, 831.0]",72.0,small,m3-f0-i819-p091602,0.0484,"[743.63, 754.21, 831.0, 831.0]",0.8223
ann_1b7d4288e7df,ann_1b7d4288e7df,739,1,scene_L00000000284,ship,ship,2,"[434.0, 707.0, 510.0, 841.0]",76.0,small,m3-f1-i739-p065752,0.0476,"[437.37, 706.29, 505.88, 845.29]",0.8721
ann_91c30092c88d,ann_91c30092c88d,4366,1,scene_L1A0003325477,ship,ship,1,"[175.0, 717.0, 460.0, 853.0]",136.0,medium,m3-f1-i4366-p476442,0.0471,"[175.09, 674.07, 468.88, 858.84]",0.7136
ann_be54803a2cc8,ann_be54803a2cc8,913,2,scene_L00000001478,ship,ship,2,"[30.0, 165.0, 61.0, 264.0]",31.0,tiny,m3-f2-i913-p097804,0.0466,"[28.68, 165.64, 60.38, 263.42]",0.9289
ann_00153d185a2b,ann_00153d185a2b,41,1,scene_L00000010815,ship,ship,3,"[173.0, 128.0, 250.0, 328.0]",77.0,small,m3-f1-i41-p003312,0.0463,"[165.26, 118.66, 260.47, 328.9]",0.7694
ann_78d0e0ad4be1,ann_78d0e0ad4be1,501,1,scene_L00000099505,ship,ship,2,"[675.0, 792.0, 723.0, 888.0]",48.0,small,m3-f1-i501-p040317,0.0458,"[679.29, 789.55, 719.86, 880.21]",0.7602
ann_f3fdd8c2a66a,ann_f3fdd8c2a66a,947,1,scene_L00000001339,ship,ship,1,"[270.0, 531.0, 342.0, 816.0]",72.0,small,m3-f1-i947-p080409,0.0457,"[272.03, 546.16, 350.51, 818.0]",0.8219
ann_52c79d2ec83d,ann_52c79d2ec83d,1070,1,scene_L1A0004749016,ship,ship,3,"[805.0, 0.0, 897.0, 55.0]",55.0,small,m3-f1-i1070-p105964,0.0453,"[798.59, 0.0, 897.0, 70.76]",0.7266
ann_d91711a11c9f,ann_d91711a11c9f,211,0,scene_L00000012443,ship,ship,3,"[327.0, 782.0, 466.0, 866.0]",84.0,small,m3-f0-i211-p040224,0.0443,"[346.58, 785.13, 485.59, 866.0]",0.7283
ann_aef7c8c9bbf9,ann_aef7c8c9bbf9,188,0,scene_L00000012443,ship,ship,3,"[718.0, 11.0, 789.0, 147.0]",71.0,small,m3-f0-i188-p033329,0.0439,"[695.48, 0.1, 789.27, 144.85]",0.6922
ann_cdaf7b3a2114,ann_cdaf7b3a2114,812,0,scene_L00000000456,ship,ship,2,"[682.0, 275.0, 742.0, 364.0]",60.0,small,m3-f0-i812-p089544,0.0439,"[682.04, 280.54, 743.6, 364.45]",0.9097
ann_f917feebbe5d,ann_f917feebbe5d,231,2,scene_L00000012444,ship,ship,3,"[481.0, 0.0, 808.0, 12.0]",12.0,tiny,m3-f2-i231-p015068,0.0436,"[516.56, 0.08, 801.27, 19.63]",0.557
ann_dba0adf01514,ann_dba0adf01514,1104,1,scene_L1A0001910573,ship,ship,3,"[879.0, 0.0, 894.0, 338.0]",15.0,tiny,m3-f1-i1104-p114912,0.0435,"[874.26, 5.67, 893.66, 280.9]",0.6329
ann_a12e2857886d,ann_a12e2857886d,800,1,scene_L00000000287,ship,ship,3,"[774.0, 321.0, 859.0, 535.0]",85.0,small,m3-f1-i800-p066058,0.0426,"[766.13, 320.94, 869.0, 532.36]",0.8176
ann_14b64d88a42e,ann_14b64d88a42e,557,2,scene_L00000100047,ship,ship,3,"[674.0, 38.0, 718.0, 257.0]",44.0,small,m3-f2-i557-p060947,0.0422,"[669.67, 39.65, 735.65, 284.46]",0.5894
ann_3704ebe1e057,ann_3704ebe1e057,1275,0,scene_L1A0002135991,ship,ship,3,"[579.0, 75.0, 669.0, 240.0]",90.0,small,m3-f0-i1275-p123041,0.0406,"[567.03, 71.09, 675.08, 245.23]",0.7892
ann_c553144d0eb0,ann_c553144d0eb0,403,2,scene_L00000100998,ship,ship,1,"[127.0, 157.0, 402.0, 287.0]",130.0,medium,m3-f2-i403-p042306,0.0402,"[110.48, 158.92, 379.72, 287.09]",0.8543
ann_0601dc8c3237,ann_0601dc8c3237,4412,0,scene_L1A0000704021,ship,ship,2,"[353.0, 92.0, 550.0, 252.0]",160.0,medium,m3-f0-i4412-p444618,0.0393,"[343.3, 72.39, 538.07, 255.06]",0.7899
ann_a6165901d733,ann_a6165901d733,406,2,scene_L00000100998,ship,ship,3,"[810.0, 356.0, 879.0, 479.0]",69.0,small,m3-f2-i406-p043227,0.0389,"[800.51, 350.66, 878.82, 480.3]",0.8319
ann_9b7151ce5ea8,ann_9b7151ce5ea8,568,2,scene_L00000100047,ship,ship,3,"[484.0, 0.0, 844.0, 26.0]",26.0,tiny,m3-f2-i568-p064233,0.0383,"[448.99, 0.54, 811.24, 28.8]",0.7396
ann_1971edcb558d,ann_1971edcb558d,915,2,scene_L00000001478,ship,ship,2,"[55.0, 0.0, 96.0, 113.0]",41.0,small,m3-f2-i915-p098434,0.0379,"[56.42, 0.0, 96.01, 113.75]",0.9589
ann_5cc4e486e7a6,ann_5cc4e486e7a6,31,1,scene_L00000011028,ship,ship,3,"[376.0, 525.0, 452.0, 634.0]",76.0,small,m3-f1-i31-p001880,0.0372,"[355.95, 523.48, 452.32, 646.73]",0.6975
ann_d9099c6ae341,ann_d9099c6ae341,4409,0,scene_L1A0000704021,ship,ship,2,"[172.0, 573.0, 377.0, 741.0]",168.0,medium,m3-f0-i4409-p443727,0.0356,"[171.95, 547.37, 357.77, 729.83]",0.743
ann_61bb4798bde3,ann_61bb4798bde3,594,2,scene_L00000100050,ship,ship,3,"[362.0, 632.0, 602.0, 872.0]",240.0,medium,m3-f2-i594-p072052,0.0355,"[463.2, 643.04, 593.59, 872.0]",0.5183
ann_a779d720e6e0,ann_a779d720e6e0,1175,1,scene_L1A0001384774,ship,ship,3,"[542.0, 552.0, 566.0, 646.0]",24.0,tiny,m3-f1-i1175-p125444,0.0353,"[542.83, 553.14, 572.67, 647.17]",0.7391
ann_233eefb41460,ann_233eefb41460,4398,2,scene_L1A0001690055,ship,ship,2,"[-0.0, 686.0, 25.0, 821.0]",25.0,tiny,m3-f2-i4398-p399769,0.0351,"[0.11, 696.2, 18.3, 833.15]",0.6314
ann_f8d355168e7f,ann_f8d355168e7f,500,1,scene_L00000099505,ship,ship,3,"[61.0, 635.0, 146.0, 802.0]",85.0,small,m3-f1-i500-p040074,0.0349,"[62.9, 627.3, 152.44, 801.94]",0.8693
ann_c8e7cecf366c,ann_c8e7cecf366c,501,1,scene_L00000099505,ship,ship,3,"[249.0, 424.0, 334.0, 591.0]",85.0,small,m3-f1-i501-p040389,0.0342,"[249.94, 416.73, 345.65, 584.77]",0.8061
ann_1e7d8db7e1ac,ann_1e7d8db7e1ac,975,1,scene_L00000002699,ship,ship,3,"[422.0, 310.0, 576.0, 483.0]",154.0,medium,m3-f1-i975-p082871,0.0341,"[423.83, 310.98, 573.02, 477.34]",0.9315
ann_dd1c747409b9,ann_dd1c747409b9,1141,0,scene_L1A0001931206,ship,ship,2,"[354.0, 728.0, 456.0, 824.0]",96.0,medium,m3-f0-i1141-p110758,0.0337,"[349.13, 722.26, 455.55, 824.0]",0.8969
ann_88979c9c9908,ann_88979c9c9908,973,2,scene_L00000002698,ship,ship,3,"[781.0, 454.0, 829.0, 536.0]",48.0,small,m3-f2-i973-p101114,0.0335,"[780.18, 435.29, 837.72, 535.28]",0.6741
ann_507b5d696c10,ann_507b5d696c10,31,1,scene_L00000011028,ship,ship,3,"[333.0, 537.0, 387.0, 688.0]",54.0,small,m3-f1-i31-p001905,0.0323,"[332.12, 538.09, 369.04, 688.12]",0.6516
ann_e39a34e4f075,ann_e39a34e4f075,379,2,scene_L00000100998,ship,ship,3,"[728.0, 408.0, 814.0, 496.0]",86.0,small,m3-f2-i379-p035146,0.0323,"[733.54, 403.04, 813.06, 500.79]",0.8387
ann_2763e865e4c7,ann_2763e865e4c7,1193,1,scene_L1A0002233573,ship,ship,3,"[661.0, 429.0, 779.0, 519.0]",90.0,small,m3-f1-i1193-p130887,0.0322,"[663.45, 426.71, 773.4, 523.86]",0.8675
ann_11db5e5d7a99,ann_11db5e5d7a99,683,1,scene_L00000000227,ship,ship,3,"[-0.0, 322.0, 28.0, 535.0]",28.0,tiny,m3-f1-i683-p048938,0.0314,"[0.07, 283.31, 23.91, 531.95]",0.7268
ann_98eadf3ce59f,ann_98eadf3ce59f,4393,2,scene_L1A0001690055,ship,ship,2,"[420.0, 349.0, 585.0, 421.0]",72.0,small,m3-f2-i4393-p398337,0.0314,"[407.86, 361.4, 564.01, 419.85]",0.6686
ann_779a8541599d,ann_779a8541599d,703,1,scene_L00000000227,ship,ship,2,"[601.0, 93.0, 796.0, 351.0]",195.0,medium,m3-f1-i703-p054909,0.0312,"[620.75, 112.89, 785.5, 341.8]",0.7496
ann_b36debbbc3de,ann_b36debbbc3de,501,1,scene_L00000099505,ship,ship,3,"[383.0, 752.0, 458.0, 891.0]",75.0,small,m3-f1-i501-p040410,0.0311,"[394.68, 753.3, 454.55, 891.0]",0.7908
ann_8c5d52f519ef,ann_8c5d52f519ef,964,0,scene_L00000002689,ship,ship,3,"[363.0, 559.0, 459.0, 712.0]",96.0,medium,m3-f0-i964-p105431,0.03,"[353.47, 558.3, 461.71, 686.66]",0.7507
ann_08dc6b9c7ec0,ann_08dc6b9c7ec0,693,1,scene_L00000000227,ship,ship,3,"[408.0, 558.0, 492.0, 633.0]",75.0,small,m3-f1-i693-p052032,0.0299,"[366.43, 556.89, 493.78, 648.6]",0.5395
ann_1ea7ce14706e,ann_1ea7ce14706e,538,0,scene_L00000099680,ship,ship,3,"[0.0, 661.0, 16.0, 838.0]",16.0,tiny,m3-f0-i538-p055569,0.0296,"[0.3, 657.43, 14.86, 845.5]",0.8606
ann_534ece16b197,ann_534ece16b197,31,1,scene_L00000011028,ship,ship,3,"[70.0, 630.0, 98.0, 742.0]",28.0,tiny,m3-f1-i31-p001919,0.0295,"[69.39, 626.55, 109.76, 750.61]",0.6261
ann_996bd7b5654f,ann_996bd7b5654f,4407,0,scene_L1A0000704021,ship,ship,2,"[137.0, 483.0, 274.0, 744.0]",137.0,medium,m3-f0-i4407-p443158,0.0294,"[122.69, 461.41, 290.63, 751.62]",0.7337
ann_9fa8cd78e15f,ann_9fa8cd78e15f,191,0,scene_L00000012443,ship,ship,3,"[72.0, 435.0, 158.0, 574.0]",86.0,small,m3-f0-i191-p034270,0.029,"[66.54, 428.97, 169.55, 593.16]",0.7068
ann_873e9e2bb60f,ann_873e9e2bb60f,4394,2,scene_L1A0001690055,ship,ship,2,"[135.0, 250.0, 196.0, 357.0]",61.0,small,m3-f2-i4394-p398445,0.0284,"[132.26, 252.89, 195.99, 350.64]",0.8774
ann_9544d0af6bd0,ann_9544d0af6bd0,1224,2,scene_L1A0003133739,ship,ship,3,"[328.0, 92.0, 460.0, 140.0]",48.0,small,m3-f2-i1224-p119440,0.0282,"[330.88, 88.6, 463.54, 140.77]",0.8779
ann_609fc86e7a43,ann_609fc86e7a43,946,1,scene_L00000001339,ship,ship,2,"[104.0, 268.0, 135.0, 461.0]",31.0,tiny,m3-f1-i946-p080145,0.0272,"[96.93, 267.6, 141.72, 469.0]",0.6633
ann_fcf7fbb16df7,ann_fcf7fbb16df7,1242,0,scene_L1A0001053752,ship,ship,2,"[422.0, 181.0, 491.0, 373.0]",69.0,small,m3-f0-i1242-p115923,0.0271,"[421.31, 182.13, 494.78, 375.22]",0.9233
ann_8d34a9e22aa7,ann_8d34a9e22aa7,156,0,scene_L00000012443,ship,ship,1,"[320.0, 839.0, 470.0, 859.0]",20.0,tiny,m3-f0-i156-p023832,0.0269,"[332.4, 830.61, 474.17, 858.87]",0.6399
ann_85d5c6d23031,ann_85d5c6d23031,922,0,scene_L00000001337,ship,ship,3,"[0.0, 592.0, 229.0, 824.0]",229.0,medium,m3-f0-i922-p096390,0.0262,"[0.0, 565.44, 234.96, 822.16]",0.8677
ann_d6c4a4ff0920,ann_d6c4a4ff0920,929,0,scene_L00000001337,ship,ship,3,"[306.0, 596.0, 397.0, 711.0]",91.0,small,m3-f0-i929-p098592,0.0253,"[316.3, 599.67, 394.36, 709.57]",0.8196
ann_24650e9c8680,ann_24650e9c8680,195,0,scene_L00000012443,ship,ship,3,"[641.0, 14.0, 727.0, 153.0]",86.0,small,m3-f0-i195-p035478,0.0248,"[636.62, 6.84, 742.68, 173.61]",0.6758
ann_779ef3b36a77,ann_779ef3b36a77,31,1,scene_L00000011028,ship,ship,3,"[305.0, 549.0, 344.0, 694.0]",39.0,small,m3-f1-i31-p001954,0.0247,"[311.57, 547.73, 344.14, 692.28]",0.8128
ann_ff42ecb060f8,ann_ff42ecb060f8,946,1,scene_L00000001339,ship,ship,2,"[124.0, 281.0, 157.0, 473.0]",33.0,small,m3-f1-i946-p080154,0.0246,"[121.13, 269.57, 159.67, 474.69]",0.8016
ann_c75bf996d76b,ann_c75bf996d76b,946,1,scene_L00000001339,ship,ship,2,"[212.0, 765.0, 469.0, 872.0]",107.0,medium,m3-f1-i946-p080157,0.0242,"[205.44, 771.97, 465.17, 872.0]",0.8995
ann_9b802a93b992,ann_9b802a93b992,214,0,scene_L00000012443,ship,ship,3,"[208.0, 53.0, 258.0, 160.0]",50.0,small,m3-f0-i214-p041220,0.0237,"[209.75, 51.69, 258.39, 159.58]",0.9427
ann_0291ed691fc3,ann_0291ed691fc3,920,2,scene_L00000001478,ship,ship,3,"[96.0, 232.0, 195.0, 374.0]",99.0,medium,m3-f2-i920-p099945,0.0228,"[123.96, 228.25, 193.2, 368.44]",0.6598
ann_9468f87b1df7,ann_9468f87b1df7,10,0,scene_L00000010882,ship,ship,3,"[403.0, 534.0, 461.0, 684.0]",58.0,small,m3-f0-i10-p002526,0.0228,"[411.46, 535.72, 460.45, 684.1]",0.8345
ann_978426e5cb07,ann_978426e5cb07,453,0,scene_L00000101102,ship,ship,3,"[0.0, 852.0, 355.0, 868.0]",16.0,tiny,m3-f0-i453-p049010,0.0228,"[2.23, 846.54, 369.68, 868.0]",0.7125
ann_5422e530ab39,ann_5422e530ab39,717,1,scene_L00000000227,ship,ship,2,"[529.0, 333.0, 594.0, 471.0]",65.0,small,m3-f1-i717-p059244,0.0226,"[531.78, 345.17, 597.16, 473.66]",0.8206
ann_d071b986e5c1,ann_d071b986e5c1,7,0,scene_L00000010882,ship,ship,3,"[827.0, 494.0, 843.0, 584.0]",16.0,tiny,m3-f0-i7-p001624,0.0225,"[828.9, 489.78, 843.0, 601.02]",0.7294
ann_346e43b5fad9,ann_346e43b5fad9,1034,1,scene_L1A0004749016,ship,ship,3,"[373.0, 141.0, 550.0, 533.0]",177.0,medium,m3-f1-i1034-p095176,0.0221,"[375.04, 135.28, 553.71, 541.45]",0.9348
ann_de096b7ec6ee,ann_de096b7ec6ee,1095,2,scene_L1A0001219553,ship,ship,3,"[442.0, 272.0, 578.0, 309.0]",37.0,small,m3-f2-i1095-p105989,0.0217,"[434.03, 268.18, 586.07, 308.71]",0.8051
ann_403dee38dd0d,ann_403dee38dd0d,4385,0,scene_L1A0000600031,ship,ship,2,"[46.0, 485.0, 214.0, 652.0]",167.0,medium,m3-f0-i4385-p440474,0.0216,"[36.46, 480.19, 229.59, 652.46]",0.8433
ann_201ce9ebde85,ann_201ce9ebde85,301,2,scene_L00000012645,ship,ship,3,"[594.0, 250.0, 628.0, 353.0]",34.0,small,m3-f2-i301-p017438,0.0215,"[585.3, 252.43, 628.09, 353.85]",0.7733
ann_807998637fdb,ann_807998637fdb,31,1,scene_L00000011028,ship,ship,3,"[168.0, 584.0, 226.0, 678.0]",58.0,small,m3-f1-i31-p002002,0.0212,"[172.68, 589.57, 223.35, 678.84]",0.8155
ann_bdbf3881b15e,ann_bdbf3881b15e,31,1,scene_L00000011028,ship,ship,3,"[505.0, 482.0, 541.0, 596.0]",36.0,small,m3-f1-i31-p002007,0.0208,"[503.12, 477.99, 538.88, 597.28]",0.8568
ann_187784f0a986,ann_187784f0a986,1023,1,scene_L1A0004749016,ship,ship,3,"[-0.0, 0.0, 29.0, 24.0]",24.0,tiny,m3-f1-i1023-p091888,0.0208,"[0.0, 0.0, 23.19, 26.4]",0.7405
ann_ab6c5e486e70,ann_ab6c5e486e70,4367,2,scene_L1A0003102432,ship,ship,0,"[309.0, 524.0, 742.0, 648.0]",124.0,medium,m3-f2-i4367-p397031,0.0208,"[291.38, 522.47, 762.25, 648.14]",0.9074
ann_9836e3de5ae5,ann_9836e3de5ae5,921,2,scene_L00000001478,ship,ship,3,"[792.0, 248.0, 890.0, 414.0]",98.0,medium,m3-f2-i921-p100302,0.0197,"[788.48, 256.7, 873.14, 404.8]",0.7157
ann_d10044ceee97,ann_d10044ceee97,881,1,scene_L00000001223,ship,ship,3,"[722.0, 292.0, 872.0, 329.0]",37.0,small,m3-f1-i881-p078070,0.0196,"[720.53, 285.43, 872.0, 348.56]",0.5805
ann_c92fa200ceb4,ann_c92fa200ceb4,1282,0,scene_L1A0003883169,ship,ship,2,"[475.0, 585.0, 716.0, 743.0]",158.0,medium,m3-f0-i1282-p124252,0.0193,"[471.9, 579.01, 715.13, 736.49]",0.9093
ann_ccd79c792d19,ann_ccd79c792d19,307,2,scene_L00000012645,ship,ship,3,"[502.0, 663.0, 826.0, 836.0]",173.0,medium,m3-f2-i307-p019231,0.0192,"[542.53, 659.53, 838.87, 791.6]",0.6207
ann_ff809e422b03,ann_ff809e422b03,727,1,scene_L00000000227,ship,ship,3,"[95.0, 256.0, 292.0, 507.0]",197.0,medium,m3-f1-i727-p062226,0.0192,"[98.34, 260.23, 280.92, 501.93]",0.8925
ann_a86417749256,ann_a86417749256,553,2,scene_L00000100047,ship,ship,3,"[155.0, 260.0, 200.0, 373.0]",45.0,small,m3-f2-i553-p059773,0.0191,"[154.64, 270.87, 201.45, 366.37]",0.8172
ann_b3cb41c4e5f5,ann_b3cb41c4e5f5,4406,0,scene_L1A0003270052,ship,ship,3,"[371.0, 641.0, 553.0, 801.0]",160.0,medium,m3-f0-i4406-p442964,0.0189,"[357.45, 614.55, 534.29, 810.66]",0.6935
ann_a68e0b84078a,ann_a68e0b84078a,9,0,scene_L00000010882,ship,ship,3,"[417.0, 54.0, 589.0, 144.0]",90.0,small,m3-f0-i9-p002252,0.0185,"[415.52, 60.04, 578.71, 143.36]",0.8636
ann_305eddecec9c,ann_305eddecec9c,6,0,scene_L00000010882,ship,ship,2,"[-0.0, 0.0, 149.0, 106.0]",106.0,medium,m3-f0-i6-p001428,0.0185,"[0.45, 0.25, 134.67, 119.7]",0.8049
ann_63010b429bfa,ann_63010b429bfa,1235,2,scene_L1A0003133739,ship,ship,3,"[491.0, 291.0, 568.0, 470.0]",77.0,small,m3-f2-i1235-p122826,0.0182,"[487.04, 256.48, 567.08, 468.28]",0.7819
ann_42dcbc73366b,ann_42dcbc73366b,206,0,scene_L00000012443,ship,ship,3,"[143.0, 357.0, 205.0, 493.0]",62.0,small,m3-f0-i206-p038964,0.0181,"[142.28, 356.56, 205.32, 493.92]",0.9737
ann_a60dbd799a7f,ann_a60dbd799a7f,920,2,scene_L00000001478,ship,ship,3,"[28.0, 717.0, 126.0, 876.0]",98.0,medium,m3-f2-i920-p099967,0.018,"[22.96, 728.75, 94.13, 876.0]",0.5965
ann_7306a23d3cb1,ann_7306a23d3cb1,31,1,scene_L00000011028,ship,ship,3,"[88.0, 620.0, 114.0, 752.0]",26.0,tiny,m3-f1-i31-p002047,0.0179,"[75.88, 619.4, 120.92, 745.59]",0.5581
